Time (s),Arm Angle (deg),Weight Rel Angle (deg),Sling Rel Angle (deg),Arm Omega (deg/s),Weight Rel Omega (deg/s),Proj X (m),Proj Y (m),Proj VX (m/s),Proj VY (m/s),Normal Force (N),Energy Eff,Range Eff,Check Function
16.4300,128.8105,-150.1329,44.4788,25.3404,78.4227,-15.5919,37.4168,-34.4897,-12.8808,0.0000,0.003577,-0.435613,1.330159e-1
16.4400,129.0496,-149.3185,45.3322,22.4725,84.4860,-15.9339,37.2869,-33.8420,-13.1050,0.0000,0.003497,-0.435547,1.780248e-1
16.4500,129.2596,-148.4428,46.1785,19.5141,90.6832,-16.2692,37.1550,-33.1104,-13.2727,0.0000,0.003406,-0.437483,1.930028e-1
16.4600,129.4396,-147.5043,47.0208,16.4591,97.0339,-16.5965,37.0216,-32.3308,-13.4026,0.0000,0.003308,-0.440711,1.320448e-1
16.4700,129.5885,-146.5015,47.8638,13.3003,103.5601,-16.9155,36.8870,-31.4326,-13.5282,0.0000,0.003199,-0.445145,1.648007e-1
16.4800,129.7052,-145.4324,48.7144,10.0296,110.2869,-17.2251,36.7510,-30.4782,-13.6724,0.0000,0.003088,-0.449597,1.631602e-1
16.4900,129.7887,-144.2950,49.5801,6.6375,117.2428,-17.5256,36.6135,-29.6460,-13.8271,0.0000,0.002994,-0.452461,1.365441e-1
16.5000,129.8375,-143.0867,-309.5350,3.1129,124.4607,-17.8196,36.4746,-23.7203,-14.7674,0.0000,0.002463,-0.479714,1.831103e-2
16.5100,129.8505,-141.8048,-308.5646,-0.5325,131.9316,-18.0544,36.3263,-23.1458,-14.9084,0.0000,0.002410,-0.478468,4.922500e+0
16.5200,129.8269,-140.4480,-307.5631,-4.2046,139.4893,-18.2843,36.1767,-22.9110,-14.9963,0.0000,0.002384,-0.475945,1.491563e+0
16.5300,129.7658,-139.0138,-306.5341,-8.0434,147.4134,-18.5131,36.0264,-21.4296,-15.0967,0.0000,0.002261,-0.482675,4.968171e+0
16.5400,129.6654,-137.4983,-305.4681,-12.0699,155.7619,-18.7266,35.8751,-21.1475,-15.1559,0.0000,0.002231,-0.481061,1.208036e+0
16.5500,129.5237,-135.8970,-304.3693,-16.3065,164.5976,-18.9373,35.7233,-20.9991,-15.2134,0.0000,0.002211,-0.478463,4.013625e+1
16.5600,129.3387,-134.2049,-303.2367,-20.7354,173.9045,-19.1470,35.5708,-19.5450,-14.9606,0.0000,0.002081,-0.496807,9.382272e+0
16.5700,129.1080,-132.4166,-302.0776,-25.4422,183.8784,-19.3423,35.4209,-17.8563,-14.5019,0.0000,0.001935,-0.525942,1.590427e+1
16.5800,128.8287,-130.5246,-300.8971,-30.4832,194.6622,-19.5188,35.2763,-16.2167,-13.9037,0.0000,0.001797,-0.563397,1.266606e+1
16.5900,128.4973,-128.5205,-299.7006,-35.8681,206.3057,-19.6752,35.1398,-15.1982,-13.4627,0.0000,0.001710,-0.591542,5.616313e+0
16.6000,128.1099,-126.3949,-298.5151,-41.6724,219.0016,-19.8025,35.0199,-4.5901,-6.7050,0.0000,0.001098,-1.414810,1.770264e+1
16.6100,127.6623,-124.1365,-297.5781,-47.9456,232.8921,-19.8073,34.9818,1.4022,-2.4561,0.0000,0.000993,4.182419,1.407795e+1
16.6200,127.1492,-121.7324,-296.6018,-54.7571,248.1677,-19.7925,34.9573,6.8371,1.4448,0.0000,0.001060,3.874554,6.672881e+0
16.6300,126.5651,-119.1680,-295.6727,-62.1641,264.9949,-19.7233,34.9719,9.9344,3.2903,0.0000,0.001162,2.693238,3.958827e+0
16.6400,125.9036,-116.4265,-294.6983,-70.2642,283.6327,-19.6218,35.0055,10.3141,3.4054,0.0000,0.001175,2.608104,1.946170e+0
16.6500,125.1573,-113.4886,-293.6048,-79.1253,304.2723,-19.5172,35.0397,11.7623,3.7763,0.0000,0.001234,2.332755,1.289735e+0
16.6600,124.3188,-110.3349,-292.3893,-88.6391,326.6805,-19.3885,35.0792,16.6335,4.3207,0.0000,0.001478,1.740761,9.723293e-1
16.6700,123.3838,-106.9526,-290.8744,-98.5475,350.2346,-19.1154,35.1152,33.9283,2.4498,0.0000,0.002954,0.844795,5.367752e-1
16.6800,122.3465,-103.3264,-289.0480,-108.8557,374.8912,-18.7649,35.1341,35.8179,1.4003,0.0000,0.003173,0.771974,3.869455e-1
16.6900,121.2098,-99.4623,-287.0360,-118.2374,397.3383,-18.4024,35.1445,36.7604,0.6411,0.0000,0.003291,0.731760,4.291397e-1
16.7000,119.9885,-95.3967,-284.8761,-125.5264,414.5469,-18.0298,35.1476,37.8685,-0.0199,0.0000,0.003440,0.692931,2.124485e-1
16.7100,118.7123,-91.2044,-282.6180,-128.9363,421.9414,-17.6416,35.1447,40.0808,-0.4725,0.0000,0.003750,0.643381,2.572375e-1
16.7200,117.4265,-87.0002,-280.3294,-127.3974,416.7762,-17.2222,35.1419,43.9275,0.1846,0.0000,0.004329,0.601964,3.375291e-1
16.7300,116.1794,-82.9069,-278.1196,-121.4010,400.3083,-16.7680,35.1515,46.6181,1.7957,0.0000,0.004789,0.602277,2.742035e-1
16.7400,115.0079,-79.0178,-276.0717,-112.5746,376.7099,-16.2929,35.1795,48.3743,3.9669,0.0000,0.005144,0.627044,3.760583e-1
16.7500,113.9315,-75.3816,-274.2356,-102.6348,350.3712,-15.8017,35.2320,49.7168,6.3731,0.0000,0.005469,0.661462,3.599337e-1
16.7600,112.9550,-72.0095,-272.5830,-92.7423,324.2463,-15.3013,35.3026,50.2808,7.5827,0.0000,0.005655,0.680053,1.995852e-1
16.7700,112.0747,-68.8913,-271.0602,-83.4358,299.6981,-14.7973,35.3815,50.4761,8.1187,0.0000,0.005766,0.689210,2.307317e-1
16.7800,111.2835,-66.0083,-269.6238,-74.9606,277.3254,-14.2929,35.4630,50.3654,8.1263,0.0000,0.005809,0.691365,2.365715e-1
16.7900,110.5722,-63.3365,-268.2397,-67.4543,257.4294,-13.7901,35.5438,50.1897,8.0237,0.0000,0.005838,0.692089,1.072341e-1
16.8000,109.9317,-60.8527,-266.8863,-60.7834,239.6633,-13.2891,35.6235,50.0157,7.9215,0.0000,0.005869,0.692801,8.591330e-2
16.8100,109.3541,-58.5371,-265.5441,-54.8385,223.7368,-12.7898,35.7022,49.8458,7.8234,0.0000,0.005901,0.693548,7.051755e-2
16.8200,108.8328,-56.3726,-264.1942,-49.5239,209.3953,-12.2922,35.7800,49.6801,7.7294,0.0000,0.005934,0.694325,4.852313e-2
16.8300,108.3618,-54.3446,-262.8169,-44.7543,196.4123,-11.7962,35.8568,49.5184,7.6388,0.0000,0.005968,0.695127,4.973531e-2
16.8400,107.9362,-52.4405,-261.3916,-40.4558,184.5926,-11.3018,35.9328,49.3602,7.5513,0.0000,0.006003,0.695947,5.193822e-2
16.8500,107.5514,-50.6495,-259.8953,-36.5662,173.7721,-10.8090,36.0079,49.2050,7.4657,0.0000,0.006038,0.696771,4.345838e-2
16.8600,107.2036,-48.9622,-258.3019,-33.0329,163.8129,-10.3177,36.0821,49.0520,7.3810,0.0000,0.006073,0.697587,4.479251e-2
16.8700,106.8897,-47.3707,-256.5808,-29.8120,154.5994,-9.8279,36.1555,49.0761,7.5242,0.0000,0.006150,0.700793,4.740836e-2
16.8800,106.6065,-45.8681,-254.7046,-26.8661,146.0345,-9.3381,36.2301,49.4272,8.0751,0.0000,0.006305,0.708080,4.369620e-2
16.8900,106.3515,-44.4481,-252.6451,-24.1638,138.0365,-8.8447,36.3102,49.8455,8.6935,0.0000,0.006481,0.715798,4.370737e-2
16.9000,106.1225,-43.1057,-250.3446,-21.6787,130.5364,-8.3472,36.3965,50.2786,9.3123,0.0000,0.006664,0.723242,4.608011e-2
16.9100,105.9173,-41.8360,-247.7229,-19.3879,123.4756,-7.8453,36.4890,50.4106,9.5592,0.0000,0.006772,0.727111,1.970396e+0
16.9200,105.7341,-40.6349,-244.6616,-17.2720,116.8041,-7.3415,36.5847,50.3160,9.5396,0.0000,0.006822,0.728616,4.381283e-2
16.9300,105.5713,-39.4987,-241.0098,-15.3141,110.4789,-6.8393,36.6794,50.5728,9.8973,0.0000,0.006962,0.733030,2.348208e+0
16.9400,105.4274,-38.4243,-236.5860,-13.4997,104.4630,-6.3346,36.7777,50.6153,10.0115,0.0000,0.007046,0.735399,1.205948e+0
16.9500,105.3009,-37.4085,-231.1340,-11.8159,98.7243,-5.8294,36.8771,50.5666,10.0236,0.0000,0.007105,0.736943,8.949555e-7
16.9600,105.1907,-36.4489,-224.3466,-10.2516,93.2348,-5.3247,36.9767,50.5398,10.0507,0.0000,0.007169,0.738498,8.231052e-7
16.9700,105.0955,-35.5431,-215.8944,-8.7982,87.9728,-4.8203,37.0765,51.1081,10.6285,0.0000,0.007391,0.743051,2.871695e+1
16.9800,105.0142,-34.6885,-205.4414,-7.4854,82.9869,-4.3102,37.1821,51.6949,11.1934,0.0000,0.007621,0.747070,7.710141e+0
16.9900,104.9456,-33.8830,-193.0043,-6.2361,78.1314,-3.7940,37.2936,51.9677,11.4594,0.0000,0.007767,0.749369,2.606948e+0
17.0000,104.8892,-33.1254,-179.3924,-5.0593,73.4192,-3.2751,37.4076,51.9236,11.4476,0.0000,0.007823,0.750416,1.317995e+0
17.0100,104.8442,-32.4141,-166.0708,-3.9616,68.8590,-2.7567,37.5215,51.9230,11.4600,0.0000,0.007890,0.751361,3.311708e+1
17.0200,104.8097,-31.7477,-154.2801,-2.9388,64.4403,-2.2385,37.6354,52.0467,11.5485,0.0000,0.007988,0.752151,1.536064e+1
17.0300,104.7852,-31.1249,-144.5232,-1.9868,60.1530,-1.7191,37.7502,52.1964,11.6385,0.0000,0.008092,0.752631,5.802951e+0
17.0400,104.7698,-30.5443,-136.7335,-1.0936,55.9739,-1.1982,37.8659,52.3587,11.7201,0.0000,0.008197,0.752785,6.123065e+0
17.0500,104.7631,-30.0050,-130.5764,-0.2728,51.9246,-0.6753,37.9826,52.2266,11.6207,0.0000,0.008219,0.753296,4.652807e+0
17.0600,104.7640,-29.5051,-125.7434,0.4325,48.0771,-0.1540,38.0980,52.0192,11.4769,0.0000,0.008217,0.753937,2.371888e+0
17.0700,104.7714,-29.0429,-121.9124,1.0451,44.3898,0.3651,38.2121,51.8128,11.3335,0.0000,0.008212,0.754577,5.469723e+0
17.0800,104.7847,-28.6170,-118.8340,1.6052,40.7923,0.8822,38.3247,51.6080,11.1908,0.0000,0.008206,0.755215,1.945514e+1
17.0900,104.8034,-28.2268,-116.3264,2.1204,37.2708,1.3973,38.4359,51.4049,11.0488,0.0000,0.008197,0.755849,1.308897e+1
17.1000,104.8270,-27.8714,-114.2573,2.5992,33.8102,1.9103,38.5457,51.2034,10.9076,0.0000,0.008186,0.756480,7.545930e+0
17.1100,104.8552,-27.5504,-112.5305,3.0451,30.4038,2.4214,38.6541,51.0034,10.7671,0.0000,0.008172,0.757109,8.861142e+0
17.1200,104.8878,-27.2631,-111.0745,3.4557,27.0553,2.9304,38.7610,50.8050,10.6273,0.0000,0.008156,0.757735,4.068801e+0
17.1300,104.9243,-27.0092,-110.6481,3.8411,23.7477,3.3627,38.7697,36.8604,-7.4099,0.0000,0.005043,0.551455,2.502413e+1
17.1400,104.9645,-26.7881,-111.0155,4.2012,20.4806,3.7226,38.6861,35.4529,-8.8726,0.0000,0.004865,0.532769,2.216505e+1
17.1500,105.0082,-26.5994,-111.3967,4.5394,17.2483,4.0766,38.5970,35.3512,-8.9471,0.0000,0.004862,0.531412,1.839169e-1
17.1600,105.0552,-26.4430,-111.7547,4.8591,14.0452,4.4296,38.5072,35.2330,-9.0204,0.0000,0.004855,0.530291,2.146729e+1
17.1700,105.1054,-26.3185,-112.0695,5.1628,10.8670,4.7443,38.4247,33.3923,-8.8542,0.0000,0.004542,0.559462,2.923213e+0
17.1800,105.1584,-26.2256,-112.3854,5.4520,7.7113,5.0727,38.3375,32.3924,-8.5776,0.0000,0.004371,0.581541,7.914547e+0
17.1900,105.2144,-26.1642,-112.5812,5.7280,4.5759,5.3753,38.2703,24.8283,-1.1893,0.0000,0.003115,1.054371,8.830351e+0
17.2000,105.2729,-26.1340,-112.3341,5.9859,1.4688,5.6020,38.2869,21.3643,3.7418,0.0000,0.002751,1.426175,1.666931e+1
17.2100,105.3340,-26.1346,-111.9604,6.2057,-1.5770,5.8132,38.3299,20.2935,7.7167,0.0000,0.002759,1.558689,9.747084e+0
17.2200,105.3967,-26.1649,-111.4128,6.3482,-4.4969,6.0156,38.4080,19.3357,10.7413,0.0000,0.002810,1.589521,4.514201e+0
17.2300,105.4613,-26.2252,-110.7088,6.5820,-7.5674,6.2066,38.5199,18.7761,11.7007,0.0000,0.002817,1.595014,5.368878e+0
17.2400,105.5284,-26.3163,-109.9842,6.8325,-10.6666,6.3894,38.6416,16.2601,13.5877,0.0000,0.002722,1.603945,3.118195e+0
17.2500,105.5980,-26.4385,-109.1981,7.0873,-13.7736,6.5402,38.7823,13.1724,14.5687,0.0000,0.002569,1.562695,2.499739e+0
17.2600,105.6701,-26.5918,-108.4334,7.3438,-16.8846,6.6160,38.9276,4.2517,13.2622,0.0000,0.002094,0.962649,1.138077e+0
17.2700,105.7447,-26.7760,-107.8429,7.5402,-19.8971,6.6334,39.0451,-0.7987,9.5254,0.0000,0.001841,-0.339117,1.081364e+0
17.2800,105.8205,-26.9891,-107.6226,7.6923,-22.8363,6.5826,39.0960,-8.8672,1.8873,0.0000,0.001818,-3.198592,1.179717e+0
17.2900,105.8989,-27.2333,-107.6495,7.9803,-26.0018,6.4684,39.1029,-13.5807,0.0161,0.0000,0.002070,-2.040717,3.954423e-1
17.3000,105.9802,-27.5093,-107.7216,8.2827,-29.1922,6.3193,39.1027,-15.9801,0.0849,0.0000,0.002242,-1.738571,3.363195e-1
17.3100,106.0646,-27.8172,-107.7774,8.5950,-32.4003,6.1523,39.1062,-17.3858,0.6992,0.0000,0.002354,-1.631313,3.632568e-1
17.3200,106.1521,-28.1573,-107.7940,8.9220,-35.6341,5.9738,39.1171,-18.2407,1.4995,0.0000,0.002427,-1.592435,2.975792e-1
17.3300,106.2431,-28.5300,-107.7553,9.2590,-38.8861,5.7879,39.1377,-19.1301,3.0713,0.0000,0.002520,-1.577301,8.005392e-1
17.3400,106.3374,-28.9353,-107.5068,9.6269,-42.1919,5.5804,39.1943,-23.1840,8.8085,0.0000,0.003103,-1.428705,9.516683e-1
17.3500,106.4357,-29.3740,-106.9470,10.0259,-45.5526,5.3247,39.3017,-27.1756,11.7245,0.0000,0.003735,-1.298843,4.559411e-1
17.3600,106.5381,-29.8466,-106.2844,10.4699,-48.9924,5.0460,39.4207,-28.4364,11.9656,0.0000,0.003910,-1.262010,2.395709e-1
17.3700,106.6453,-30.3542,-105.5804,10.9791,-52.5476,4.7571,39.5397,-29.3279,11.7919,0.0000,0.004012,-1.233901,2.041441e-1
17.3800,106.7579,-30.8978,-104.8491,11.5366,-56.1906,4.4599,39.6557,-30.1025,11.3657,0.0000,0.004086,-1.206202,1.847301e-1
17.3900,106.8762,-31.4783,-104.1012,12.1418,-59.9214,4.1558,39.7665,-30.6818,10.7744,0.0000,0.004122,-1.181265,1.723053e-1
17.4000,107.0009,-32.0966,-103.3398,12.7976,-63.7469,3.8472,39.8713,-30.9737,10.2046,0.0000,0.004119,-1.164302,1.977634e-1
17.4100,107.1323,-32.7536,-102.5552,13.5079,-67.6755,3.5371,39.9713,-31.0204,9.8344,0.0000,0.004089,-1.157507,2.083664e-1
17.4200,107.2712,-33.4505,-101.7328,14.2774,-71.7175,3.2271,40.0684,-30.9791,9.5895,0.0000,0.004051,-1.155380,1.962315e-1
17.4300,107.4181,-34.1884,-100.8654,15.1110,-75.8842,2.9176,40.1631,-30.9259,9.3399,0.0000,0.004010,-1.153427,1.812898e-1
17.4400,107.5737,-34.9686,-99.9530,16.0144,-80.1881,2.6086,40.2549,-30.8811,9.0031,0.0000,0.003966,-1.149453,7.070513e+0
17.4500,107.7386,-35.7926,-99.0042,16.9933,-84.6429,2.2998,40.3423,-30.8806,8.4090,0.0000,0.003918,-1.138747,2.542046e+0
17.4600,107.9138,-36.6620,-98.0511,18.0544,-89.2642,1.9904,40.4210,-31.0495,7.1851,0.0000,0.003873,-1.108108,1.131185e+0
17.4700,108.1000,-37.5785,-97.1503,19.2048,-94.0686,1.6778,40.4839,-31.5045,5.4168,0.0000,0.003861,-1.051793,2.919476e+0
17.4800,108.2982,-38.5441,-96.2964,20.4518,-99.0747,1.3608,40.5320,-31.7930,4.4347,0.0000,0.003852,-1.017575,2.010159e+1
17.4900,108.5094,-39.5607,-95.4017,21.8036,-104.3023,1.0433,40.5758,-32.1867,3.4868,0.0000,0.003862,-0.980106,1.300979e+0
17.5000,108.7347,-40.6309,-94.5040,23.2681,-109.7725,0.7218,40.6101,-32.6906,2.4866,0.0000,0.003891,-0.937449,1.647788e+0
17.5100,108.9752,-41.7571,-93.6031,24.8554,-115.5107,0.3954,40.6345,-33.2587,1.5176,0.0000,0.003933,-0.893964,2.429459e-1
17.5200,109.2322,-42.9421,-92.6934,26.5819,-121.5557,0.0629,40.6488,-33.8831,0.5915,0.0000,0.003986,-0.850851,3.044143e-1
17.5300,109.5073,-44.1894,-91.7764,28.4649,-127.9504,-0.2781,40.6516,-34.5602,-0.2872,0.0000,0.004050,-0.808845,2.894879e-1
17.5400,109.8021,-45.5025,-90.8255,30.5204,-134.7357,-0.6270,40.6448,-35.2875,-1.1155,0.0000,0.004125,-0.768505,2.013176e-2
17.5500,110.1184,-46.8855,-89.8150,32.7667,-141.9591,-0.9841,40.6295,-36.0619,-1.8901,0.0000,0.004208,-0.730261,9.385374e-2
17.5600,110.4582,-48.3433,-88.7161,35.2263,-149.6786,-1.3495,40.6066,-36.8799,-2.6076,0.0000,0.004299,-0.694427,9.400537e-2
17.5700,110.8237,-49.8810,-87.4934,37.9238,-157.9587,-1.7235,40.5767,-37.7376,-3.2648,0.0000,0.004398,-0.661203,8.178386e-2
17.5800,111.2175,-51.5046,-86.1022,40.8890,-166.8771,-2.1063,40.5406,-38.6306,-3.8584,0.0000,0.004503,-0.630697,1.845135e-1
17.5900,111.6425,-53.2210,-84.4852,44.1570,-176.5257,-2.4983,40.4989,-39.5541,-4.3857,0.0000,0.004613,-0.602938,1.314989e-1
17.6000,112.1018,-55.0379,-82.5689,47.7690,-187.0121,-2.8997,40.4524,-40.5033,-4.8442,0.0000,0.004727,-0.577897,1.851205e-2
17.6100,112.5992,-56.9644,-80.2590,51.7726,-198.4617,-3.3108,40.4016,-41.4725,-5.2316,0.0000,0.004844,-0.555508,6.739008e-2
17.6200,113.1388,-59.0108,-77.4374,56.2224,-211.0188,-3.7316,40.3475,-42.4556,-5.5463,0.0000,0.004963,-0.535682,1.145069e-5
17.6300,113.7253,-61.1890,-73.9623,61.1791,-224.8450,-4.1624,40.2907,-43.4461,-5.7871,0.0000,0.005083,-0.518311,1.328630e-5
17.6400,114.3642,-63.5125,-69.6773,66.7066,-240.1117,-4.6031,40.2319,-44.4375,-5.9535,0.0000,0.005202,-0.503276,1.549356e-5
17.6500,115.0615,-65.9966,-64.4414,72.8641,-256.9807,-5.0537,40.1718,-45.4233,-6.0457,0.0000,0.005321,-0.490445,1.812258e-5
17.6600,115.8237,-68.6578,-58.1917,79.6889,-275.5595,-5.5140,40.1114,-46.3974,-6.0646,0.0000,0.005436,-0.479690,3.817764e+1
17.6700,116.6575,-71.5134,-51.0373,87.1602,-295.8110,-5.9841,40.0511,-47.3535,-6.0118,0.0000,0.005550,-0.470893,2.454735e-5
17.6800,117.5687,-74.5785,-43.3369,95.1340,-317.3840,-6.4635,39.9918,-48.2807,-5.8902,0.0000,0.005659,-0.463962,2.785483e-5
17.6900,118.5606,-77.8625,-35.8419,103.2377,-339.3422,-6.9467,39.9328,-48.3908,-5.9038,0.0000,0.005627,-0.462275,5.431150e+0
17.7000,119.6315,-81.3606,-29.2110,110.7446,-359.8391,-7.4298,39.8734,-48.2182,-5.9790,0.0000,0.005551,-0.462072,3.044628e-5
17.7100,120.7698,-85.0449,-23.7444,116.5320,-376.0065,-7.9111,39.8132,-48.0423,-6.0551,0.0000,0.005480,-0.461877,2.688658e-5
17.7200,121.9521,-88.8553,-19.3566,119.3250,-384.5787,-8.3906,39.7523,-47.8676,-6.1309,0.0000,0.005416,-0.461669,1.923919e-5
17.7300,123.1435,-92.7037,-15.7552,118.2961,-383.4363,-8.8684,39.6906,-47.6941,-6.2066,0.0000,0.005359,-0.461447,4.382484e+0
17.7400,124.3056,-96.4925,-12.6060,113.5568,-372.8779,-9.3445,39.6282,-47.5217,-6.2821,0.0000,0.005310,-0.461212,7.771891e+0
17.7500,125.4057,-100.1389,-9.6509,106.1514,-355.5892,-9.8189,39.5650,-47.3505,-6.3574,0.0000,0.005268,-0.460963,7.124935e+0
17.7600,126.4242,-103.5933,-6.7548,97.4084,-334.9711,-10.2915,39.5010,-47.1803,-6.4325,0.0000,0.005231,-0.460700,4.117039e+0
17.7700,127.3525,-106.8350,-3.8733,88.2345,-313.3537,-10.7625,39.4363,-47.0113,-6.5073,0.0000,0.005199,-0.460424,2.252525e+0
17.7800,128.1897,-109.8627,-1.0127,79.2825,-292.3875,-11.2317,39.3709,-46.8434,-6.5820,0.0000,0.005170,-0.460135,3.345199e+0
17.7900,128.9398,-112.6874,1.7985,70.8446,-272.8028,-11.6993,39.3047,-46.6767,-6.6565,0.0000,0.005144,-0.459831,2.028148e+0
17.8000,129.6086,-115.3240,4.5295,63.0003,-254.7892,-12.1652,39.2379,-41.2870,15.5115,0.0000,0.004648,-1.003915,2.557034e+1
17.8100,130.2019,-117.7884,4.3528,55.7551,-238.3449,-12.5763,39.3960,-40.9240,16.0572,0.0000,0.004636,-1.019878,1.778184e+1
17.8200,130.7255,-120.0958,4.3454,49.0699,-223.3553,-12.9841,39.5573,-39.9035,17.2357,0.0000,0.004570,-1.055905,1.832994e+0
17.8300,131.1849,-122.2599,4.3277,42.8871,-209.6613,-13.3812,39.7305,-37.9616,18.8486,0.0000,0.004415,-1.110204,2.180662e+0
17.8400,131.5848,-124.2928,4.1783,37.1481,-197.1029,-13.7570,39.9208,-37.1754,19.1901,0.0000,0.004346,-1.128342,6.500890e-1
17.8500,131.9292,-126.2052,4.1142,31.7978,-185.5304,-14.1242,40.1138,-35.8385,19.5105,0.0000,0.004205,-1.155446,4.594676e-1
17.8600,132.2218,-128.0063,4.0768,26.7875,-174.8109,-14.4761,40.3094,-34.0472,19.5687,0.0000,0.003996,-1.188437,5.301303e-1
17.8700,132.4659,-129.7039,4.0600,22.0746,-164.8286,-14.8090,40.5039,-32.5728,19.2901,0.0000,0.003811,-1.214831,5.067661e-2
17.8800,132.6642,-131.3050,4.1144,17.6223,-155.4836,-15.1288,40.6944,-31.3912,18.7454,0.0000,0.003649,-1.236449,1.893833e-1
17.8900,132.8191,-132.8154,4.2575,13.3995,-146.6905,-15.4386,40.8789,-30.5503,18.0951,0.0000,0.003522,-1.252850,1.893786e-1
17.9000,132.9329,-134.2404,4.4963,9.3796,-138.3760,-15.7412,41.0568,-30.0086,17.4796,0.0000,0.003434,-1.264296,7.892153e-2
17.9100,133.0073,-135.5843,4.8293,5.5398,-130.4771,-16.0393,41.2286,-29.0400,15.7077,0.0000,0.003233,-1.284045,6.415020e-2
17.9200,133.0442,-136.8511,5.3039,1.8607,-122.9397,-16.3274,41.3783,-27.2932,9.9330,0.0000,0.002793,-1.297636,2.623775e+0
17.9300,133.0452,-138.0446,6.0444,-1.5958,-115.8722,-16.5993,41.4740,-27.1089,9.2418,0.0000,0.002756,-1.296362,1.388991e+1
17.9400,133.0129,-139.1699,6.8702,-4.8454,-109.2292,-16.8695,41.5603,-26.6395,3.6563,0.0000,0.002584,-1.195405,3.036644e+1
17.9500,132.9487,-140.2299,8.1218,-7.9767,-102.8240,-17.1307,41.5615,-24.9025,-5.5124,0.0000,0.002454,-0.902306,2.117183e+1
17.9600,132.8538,-141.2272,9.7398,-10.9810,-96.6636,-17.3674,41.4760,-22.5477,-10.4752,0.0000,0.002393,-0.726400,1.181721e+1
17.9700,132.7296,-142.1642,11.4545,-13.8173,-90.8165,-17.5890,41.3665,-21.1391,-11.9198,0.0000,0.002337,-0.680614,6.361468e+0
17.9800,132.5775,-143.0436,13.2151,-16.6128,-85.0332,-17.7988,41.2458,-20.8319,-12.1971,0.0000,0.002322,-0.670446,8.350152e+0
17.9900,132.3975,-143.8650,15.0099,-19.3897,-79.2657,-18.0058,41.1228,-20.2694,-12.5194,0.0000,0.002290,-0.661451,5.059888e+0
18.0000,132.1900,-144.6292,16.8297,-22.1009,-73.5964,-18.2064,40.9965,-18.9622,-13.0041,0.0000,0.002214,-0.652653,2.927015e+0
18.0100,131.9557,-145.3373,18.6539,-24.7418,-68.0276,-18.3890,40.8641,-17.1464,-13.6180,0.0000,0.002119,-0.636641,1.080788e+0
18.0200,131.6953,-145.9900,20.4688,-27.3227,-62.5347,-18.5275,40.7151,-8.1092,-17.3726,0.0000,0.001909,-0.348649,1.918538e+0
18.0300,131.4094,-146.5881,22.2867,-29.8595,-57.0833,-18.5669,40.5236,-0.9195,-20.1373,0.0000,0.001972,-0.032838,1.614442e+0
18.0400,131.0984,-147.1319,24.0967,-32.3330,-51.7036,-18.5535,40.3215,4.0658,-19.8377,0.0000,0.001970,0.144570,6.995060e-1
18.0500,130.7630,-147.6225,25.7395,-34.7167,-46.4382,-18.4815,40.1383,9.8047,-16.4947,0.0000,0.001886,0.427556,1.170968e+0
18.0600,130.4043,-148.0610,27.2235,-37.0195,-41.2670,-18.3743,39.9834,11.0759,-15.0733,0.0000,0.001845,0.529722,1.107405e+0
18.0700,130.0227,-148.4478,28.7599,-39.2968,-36.0881,-18.2636,39.8323,11.0591,-15.1485,0.0000,0.001841,0.523356,6.335139e-1
18.0800,129.6185,-148.7829,30.3794,-41.5302,-30.9305,-18.1527,39.6806,11.3129,-15.1033,0.0000,0.001841,0.528151,1.057381e+1
18.0900,129.1923,-149.0666,32.0190,-43.6929,-25.8382,-18.0176,39.5304,14.1974,-14.9391,0.0000,0.001958,0.557013,1.123925e+0
18.1000,128.7448,-149.2997,33.7156,-45.8095,-20.7660,-17.8640,39.3781,16.3340,-15.6251,0.0000,0.002105,0.519844,5.023352e+0
18.1100,128.2761,-149.4817,35.5831,-47.9221,-15.6372,-17.6869,39.2051,24.9510,-27.1929,0.0000,0.003635,0.213393,1.281603e+1
18.1200,127.7865,-149.6124,38.2986,-50.0039,-10.4964,-17.4234,38.8941,33.6144,-60.5223,0.0000,0.009809,0.042124,5.366730e+1
18.1300,127.2762,-149.6916,43.2540,-52.0537,-5.3434,-17.0847,38.2703,33.9045,-63.3503,0.0000,0.010432,0.037251,1.835848e+1
18.1400,126.7455,-149.7192,48.7092,-54.0736,-0.1726,-16.7465,37.6374,33.7294,-63.1737,0.0000,0.010323,0.036808,8.244677e+0
18.1500,126.1948,-149.6950,-305.4484,-56.0614,5.0135,-16.4101,37.0068,33.5541,-62.9433,0.0000,0.010201,0.036439,6.008422e+0
18.1600,125.6244,-149.6189,-299.2928,-58.0160,10.2147,-16.0754,36.3785,33.3803,-62.7152,0.0000,0.010079,0.036064,5.364305e+0
18.1700,125.0345,-149.4906,-292.9289,-59.9545,15.4616,-15.7425,35.7525,33.2080,-62.4894,0.0000,0.009957,0.035683,3.375003e+0
18.1800,124.4253,-149.3095,-286.4843,-61.8877,20.7745,-15.4113,35.1287,33.0373,-62.2660,0.0000,0.009835,0.035296,2.827914e+0
18.1900,123.7968,-149.0749,-280.0948,-63.8149,26.1538,-15.0817,34.5072,32.8680,-62.0448,0.0000,0.009713,0.034903,9.786335e-1
